step,id,hours,free,work,money,type,happiness
16,63,16,8,8,8.0,white,14.723167280665875
16,64,16,8,8,4.124269773702088,white,8.75770101060663
16,65,16,8,8,3.6673878116581546,white,4.667387811658155
16,66,16,8,8,9.651430755239346,white,0.4594578297835683
16,67,16,8,8,0.6095998252909711,white,6.393437557969763
16,68,16,8,8,49.13668679106847,white,43.09330951492502
16,69,16,8,8,19.227984807845157,white,20.227984807845157
16,70,16,8,8,0.9798945815973246,white,9.641368943243496
16,71,16,8,8,234.83370147806073,white,177.208600223738
16,72,16,8,8,11.224508309196564,white,3.2515804771165953
16,73,16,8,8,4.466225538443175,white,8.23866718080078
16,74,16,8,8,131.64149174868174,white,23.413296613070447
16,75,16,8,8,173.59975064095383,white,181.59975064095383
16,76,16,8,8,0.0,white,0.7239173560954759
16,77,16,8,8,245.81807371736912,white,1.2606587621834198
16,78,16,8,8,192.7500021154876,white,201.7500021154876
16,79,16,8,8,13.652589593483896,white,20.370569258733784
16,80,16,8,8,103.69511706783946,white,70.27497166203241
16,81,16,8,8,9.0,white,0.0
16,82,16,8,8,123.08343290775665,white,97.82489090970762
16,83,16,8,8,41.58773851378379,white,46.08751692708191
16,84,16,8,8,23.785805760699745,white,8.453275197617588
16,85,16,8,8,127.7257278953237,white,61.766814670976125
16,86,16,8,8,229.266938357801,white,3.3279796540890008
16,87,16,8,8,31.682045192077666,white,14.663736831070224
16,88,16,8,8,8.894385926084182,white,9.634759048970698
16,89,16,8,8,129.70906896723145,white,0.46093368409512686
16,90,16,8,8,12.987537739112367,white,9.0
16,91,16,8,8,31.952907334344303,white,8.009067167385664
16,92,16,8,8,5.030103734333267,white,6.261121296822399
16,93,16,8,8,0.7020381159868436,white,1.7020381159868436
16,94,16,8,8,0.7651562564399224,white,8.765156256439923
16,95,16,8,8,258.65494798747824,white,215.58203436448477
16,96,16,8,8,186.57827521494647,white,23.316634699049768
16,97,16,8,8,8.866401453305489,white,5.168581563561326
16,98,16,8,8,10.990971179383916,white,5.604490255178999
16,99,16,8,8,215.37972432951454,white,221.71525702065424
17,0,16,8,8,1050.2928730055723,red,721.3060080651583
17,1,16,8,8,9.0,red,0.0
17,2,16,8,8,4.835643224558338,red,8.0
17,3,16,8,8,0.012406376569410016,red,1.0008593412627929
17,4,16,8,8,1157.223371307203,red,1165.4735962579155
17,5,16,8,8,8.0,red,11.984657991639155
17,6,16,8,8,105.20101995309031,red,9.0
17,7,16,8,8,1.0,red,1.7021580652695776
17,8,16,8,8,1048.1370300613914,red,1048.1370300613914
17,9,16,8,8,8.0,red,10.205177932097008
17,10,16,8,8,2.0710608309098393,red,1.055589257354663
17,11,16,8,8,487.03117562123794,red,3.1979158063153674
17,12,16,8,8,0.0,red,2.6796070913486347
17,13,16,8,8,0.0,red,8.549254748178397
17,14,16,8,8,9.542344190463417,red,17.542344190463417
17,15,16,8,8,9.0,red,8.620808886035983
17,16,16,8,8,9.0,red,4.302149681740889
17,17,16,8,8,12.896516348166907,red,20.060138304551028
17,18,16,8,8,12.697271465663604,red,20.925742657388156
17,19,16,8,8,8.0,red,10.840215062325633
17,20,16,8,8,0.6444951039987266,blue,8.0
17,21,16,8,8,545.1941398137722,blue,484.96740198343815
17,22,16,8,8,514.592147911347,blue,314.68338385331356
17,23,16,8,8,2.27846518630826,blue,11.27846518630826
17,24,16,8,8,0.7918392654884059,blue,1.0
17,25,16,8,8,0.26404789831947184,blue,9.142475872893046
17,26,16,8,8,0.0,blue,7.56059132226149
17,27,16,8,8,8.0,blue,3.645884149516562
17,28,16,8,8,641.2924582098525,blue,0.34358060433143
17,29,16,8,8,5.530126586745108,blue,0.0
17,30,16,8,8,14.115074409113204,blue,7.8347521814884855
17,31,16,8,8,8.236879174321704,blue,5.805203144201229
17,32,16,8,8,606.7882349275337,blue,4.668034727074035
17,33,16,8,8,8.519072006456412,blue,6.946736030161702
17,34,16,8,8,504.69131426473695,blue,0.2971964148812787
17,35,16,8,8,25.615880108393036,blue,32.884131150301144
17,36,16,8,8,13.468399824231563,blue,21.46839982423156
17,37,16,8,8,0.5700540364412086,blue,7.025925398373886
17,38,16,8,8,11.778767076767283,blue,18.857792969260124
17,39,16,8,8,48.25157038770376,blue,49.25157038770376
17,40,16,8,8,0.0,blue,9.0
17,41,16,8,8,0.42006982850145413,blue,8.340865226978936
17,42,16,8,8,1.6515918518845267,blue,8.469702981575946
17,43,16,8,8,209.2830643975511,blue,118.99856611619805
17,44,16,8,8,1.9436925717216473,blue,10.571040528248608
17,45,16,8,8,648.937824703956,blue,360.54985224529423
17,46,16,8,8,531.6991877401853,blue,535.5556230284395
17,47,16,8,8,10.311591210592912,blue,10.091711921749388
17,48,16,8,8,1.3701031420509935e-09,blue,0.40278058678431866
17,49,16,8,8,1.0601798803409426,blue,4.1824693039632805
17,50,16,8,8,16.079078227139895,white,1.4602370709119474
17,51,16,8,8,9.600685482680753,white,11.294804031869695
17,52,16,8,8,123.59533426425403,white,1.0
17,53,16,8,8,1.0,white,6.5923624965220275
17,54,16,8,8,99.2006739237982,white,68.92091693756946
17,55,16,8,8,109.64806242174075,white,107.02702006689302
17,56,16,8,8,10.11263123429904,white,14.655399618741
17,57,16,8,8,8.37143596149556,white,13.433179877221466
17,58,16,8,8,273.07524875527525,white,0.25400257665346154
17,59,16,8,8,75.80249984361551,white,0.4884403930716993
17,60,16,8,8,0.0023167420682284057,white,1.0023167420682284
17,61,16,8,8,1.361441580341964,white,1.4067312429887928
17,62,16,8,8,8.033838614391327,white,8.291847100625256
17,63,16,8,8,8.0,white,14.723167280665875
17,64,16,8,8,4.124269773702088,white,8.75770101060663
17,65,16,8,8,3.6673878116581546,white,4.667387811658155
17,66,16,8,8,9.651430755239346,white,0.4594578297835683
17,67,16,8,8,0.6095998252909711,white,6.393437557969763
17,68,16,8,8,48.744028337092914,white,42.81964292454362
17,69,16,8,8,18.80580314453806,white,19.80580314453806
17,70,16,8,8,0.9798945815973246,white,9.641368943243496
17,71,16,8,8,242.83370147806073,white,183.21890035054383
17,72,16,8,8,11.224508300074021,white,3.2515804747003787
17,73,16,8,8,4.466153735457386,white,8.23866718080078
17,74,16,8,8,132.64149174868174,white,23.522785623120463
17,75,16,8,8,178.2778229844618,white,186.2778229844618
17,76,16,8,8,0.0,white,0.7239173560954759
17,77,16,8,8,254.7645824755883,white,1.2606587621834198
17,78,16,8,8,197.65003714610367,white,206.65003714610367
17,79,16,8,8,13.652573932603605,white,20.370553597853494
17,80,16,8,8,104.69511706783946,white,70.90085865002081
17,81,16,8,8,9.0,white,0.0
17,82,16,8,8,124.08343290775665,white,98.61967611027171
17,83,16,8,8,40.84899848564696,white,45.348776898945076
17,84,16,8,8,23.769317644121703,white,8.453275197617588
17,85,16,8,8,128.7257278953237,white,62.18280022017104
17,86,16,8,8,237.06837368018302,white,3.3279796540890008
17,87,16,8,8,31.59619958998779,white,14.626713598890944
17,88,16,8,8,8.894385926084182,white,9.634759048970698
17,89,16,8,8,131.39774236572197,white,0.46093368409512686
17,90,16,8,8,12.987537636528234,white,9.0
17,91,16,8,8,31.83937078009629,white,7.983174405910939
17,92,16,8,8,5.030103734333267,white,6.261121296822399
17,93,16,8,8,0.7020381159868436,white,1.7020381159868436
17,94,16,8,8,0.7651562564399224,white,8.765156256439923
17,95,16,8,8,266.7922380149961,white,222.09839562755718
17,96,16,8,8,189.80560638844275,white,23.667617588478237
17,97,16,8,8,8.866401453305489,white,5.168581563561326
17,98,16,8,8,10.990970764206837,white,5.604490255178999
17,99,16,8,8,221.6447691781497,white,227.98030186928938
18,0,16,8,8,1051.9722518834888,red,722.4465575958883
18,1,16,8,8,9.0,red,0.0
18,2,16,8,8,4.835643224558338,red,8.0
18,3,16,8,8,0.0066308853294716474,red,1.0004592955356935
18,4,16,8,8,1166.0200090881362,red,1174.2702340388487
18,5,16,8,8,8.0,red,11.984657991639155
18,6,16,8,8,93.20261043374047,red,9.0
18,7,16,8,8,1.0,red,1.7021580652695776
18,8,16,8,8,1050.7371295806608,red,1050.7371295806608
18,9,16,8,8,8.0,red,10.205177932097008
18,10,16,8,8,2.0710608309098393,red,1.055589257354663
18,11,16,8,8,468.2568209733731,red,3.1979158063153674
18,12,16,8,8,0.0,red,2.6796070913486347
18,13,16,8,8,0.0,red,8.549254748178397
18,14,16,8,8,9.542344190458685,red,17.542344190458685
18,15,16,8,8,9.0,red,8.620808886035983
18,16,16,8,8,9.0,red,4.302149681740889
18,17,16,8,8,12.896259774409424,red,20.059898657611047
18,18,16,8,8,12.6826927789796,red,20.911163970704152
18,19,16,8,8,8.0,red,10.840215062325633
18,20,16,8,8,0.6444951039987266,blue,8.0
18,21,16,8,8,546.7716449361235,blue,486.3446013329352
18,22,16,8,8,515.5247178164722,blue,315.2518567394755
18,23,16,8,8,2.1388911803777573,blue,11.138891180377758
18,24,16,8,8,0.5523651879871321,blue,1.0
18,25,16,8,8,0.26402732021072595,blue,9.14246476928637
18,26,16,8,8,0.0,blue,7.56059132226149
18,27,16,8,8,8.0,blue,3.645884149516562
18,28,16,8,8,649.2924582098525,blue,0.34358060433143
18,29,16,8,8,5.530126586745108,blue,0.0
18,30,16,8,8,14.115014132025413,blue,7.8347521814884855
18,31,16,8,8,8.236879174321704,blue,5.805203144201229
18,32,16,8,8,611.7303537381525,blue,4.668034727074035
18,33,16,8,8,8.519072006456412,blue,6.946736030161702
18,34,16,8,8,504.69131426473695,blue,0.2971964148812787
18,35,16,8,8,25.472839217317564,blue,32.74549983713598
18,36,16,8,8,13.453740881921757,blue,21.453740881921757
18,37,16,8,8,0.5700169969295579,blue,7.025888358862235
18,38,16,8,8,11.778766981276526,blue,18.857792886425752
18,39,16,8,8,45.50561404230555,blue,46.50561404230555
18,40,16,8,8,0.0,blue,9.0
18,41,16,8,8,0.4199951872308916,blue,8.340804659397296
18,42,16,8,8,1.651591850251548,blue,8.469702981111537
18,43,16,8,8,201.95465393927,blue,114.84738876961818
18,44,16,8,8,1.9431113717756823,blue,10.570459328302642
18,45,16,8,8,657.7963408469386,blue,365.4696899825618
18,46,16,8,8,532.6991877401853,blue,536.5556230284395
18,47,16,8,8,10.311591184559381,blue,10.091711898795669
18,48,16,8,8,3.1236990771787987e-10,blue,0.40278058678431866
18,49,16,8,8,1.0601798803409426,blue,4.1824693039632805
18,50,16,8,8,16.07565229950951,white,1.4602370709119474
18,51,16,8,8,9.600685482680152,white,11.294804031869162
18,52,16,8,8,124.59533426425403,white,1.0
18,53,16,8,8,1.0,white,6.5923624965220275
18,54,16,8,8,99.43193629477521,white,69.0743396319272
18,55,16,8,8,110.64806242174075,white,107.92103513566688
18,56,16,8,8,10.112631234262748,white,14.655399618717118
18,57,16,8,8,8.37143596149556,white,13.433179877221466
18,58,16,8,8,282.07524875527525,white,0.25400257665346154
18,59,16,8,8,75.10512572569702,white,0.4884403930716993
18,60,16,8,8,0.0012853835271882108,white,1.0012853835271882
18,61,16,8,8,1.3613865786660302,white,1.4066819459190034
18,62,16,8,8,8.033838614391327,white,8.291847100625256
18,63,16,8,8,8.0,white,14.723167280665875
18,64,16,8,8,4.124269773702088,white,8.75770101060663
18,65,16,8,8,3.6673878116581546,white,4.667387811658155
18,66,16,8,8,9.651430755239346,white,0.4594578297835683
18,67,16,8,8,0.6095998252909711,white,6.393437557969763
18,68,16,8,8,48.418436844862164,white,42.59271921353261
18,69,16,8,8,18.463309567789572,white,19.463309567789572
18,70,16,8,8,0.9798945815973246,white,9.641368943243496
18,71,16,8,8,250.83370147806073,white,189.22920047734965
18,72,16,8,8,11.224508297647084,white,3.2515804740575747
18,73,16,8,8,4.466121306345294,white,8.23866718080078
18,74,16,8,8,133.64149174868174,white,23.63227463317048
18,75,16,8,8,182.95589532796978,white,190.95589532796978
18,76,16,8,8,0.0,white,0.7239173560954759
18,77,16,8,8,263.7110912338075,white,1.2606587621834198
18,78,16,8,8,202.55007217671974,white,211.55007217671974
18,79,16,8,8,13.652567448538212,white,20.3705471137881
18,80,16,8,8,105.69511706783946,white,71.5267456380092
18,81,16,8,8,9.0,white,0.0
18,82,16,8,8,125.08343290775665,white,99.4144613108358
18,83,16,8,8,40.18167842066855,white,44.681456833966664
18,84,16,8,8,23.758502526247057,white,8.453275197617588
18,85,16,8,8,129.7257278953237,white,62.59878576936594
18,86,16,8,8,244.86980900256503,white,3.3279796540890008
18,87,16,8,8,31.53446563932654,white,14.600089166968583
18,88,16,8,8,8.894385926084182,white,9.634759048970698
18,89,16,8,8,133.0864157642125,white,0.46093368409512686
18,90,16,8,8,12.987537605032033,white,9.0
18,91,16,8,8,31.754663620729175,white,7.963856378450785
18,92,16,8,8,5.030103734333267,white,6.261121296822399
18,93,16,8,8,0.7020381159868436,white,1.7020381159868436
18,94,16,8,8,0.7651562564399224,white,8.765156256439923
18,95,16,8,8,274.92952804251394,white,228.6147568906296
18,96,16,8,8,192.9356238832333,white,24.00801729499274
18,97,16,8,8,8.866401453305489,white,5.168581563561326
18,98,16,8,8,10.990970625904884,white,5.604490255178999
18,99,16,8,8,227.90981402678483,white,234.24534671792452
19,0,16,8,8,1053.6516307614052,red,723.5871071266182
19,1,16,8,8,9.0,red,0.0
19,2,16,8,8,4.835643224558338,red,8.0
19,3,16,8,8,0.003544035601902751,red,1.0002454815080362
19,4,16,8,8,1174.8166468690695,red,1183.066871819782
19,5,16,8,8,8.0,red,11.984657991639155
19,6,16,8,8,82.64340479207827,red,9.0
19,7,16,8,8,1.0,red,1.7021580652695776
19,8,16,8,8,1053.3372290999303,red,1053.3372290999303
19,9,16,8,8,8.0,red,10.205177932097008
19,10,16,8,8,2.0710608309098393,red,1.055589257354663
19,11,16,8,8,450.2447393907143,red,3.1979158063153674
19,12,16,8,8,0.0,red,2.6796070913486347
19,13,16,8,8,0.0,red,8.549254748178397
19,14,16,8,8,9.542344190457921,red,17.54234419045792
19,15,16,8,8,9.0,red,8.620808886035983
19,16,16,8,8,9.0,red,4.302149681740889
19,17,16,8,8,12.896145679660593,red,20.05979208998038
19,18,16,8,8,12.674461164374831,red,20.902932356099384
19,19,16,8,8,8.0,red,10.840215062325633
19,20,16,8,8,0.6444951039987266,blue,8.0
19,21,16,8,8,548.3491500584748,blue,487.7218006824323
19,22,16,8,8,516.4572877215974,blue,315.82032962563744
19,23,16,8,8,2.0446121583548678,blue,11.044612158354868
19,24,16,8,8,0.3853146897329851,blue,1.0
19,25,16,8,8,0.2640190984247184,blue,9.142460332946806
19,26,16,8,8,0.0,blue,7.56059132226149
19,27,16,8,8,8.0,blue,3.645884149516562
19,28,16,8,8,657.2924582098525,blue,0.34358060433143
19,29,16,8,8,5.530126586745108,blue,0.0
19,30,16,8,8,14.114988469612527,blue,7.8347521814884855
19,31,16,8,8,8.236879174321704,blue,5.805203144201229
19,32,16,8,8,616.6724725487713,blue,4.668034727074035
19,33,16,8,8,8.519072006456412,blue,6.946736030161702
19,34,16,8,8,504.69131426473695,blue,0.2971964148812787
19,35,16,8,8,25.37563194225329,blue,32.65128920904183
19,36,16,8,8,13.445111329992276,blue,21.445111329992276
19,37,16,8,8,0.5700016622939361,blue,7.0258730242266125
19,38,16,8,8,11.778766953106324,blue,18.857792861989243
19,39,16,8,8,43.229338220664886,blue,44.229338220664886
19,40,16,8,8,0.0,blue,9.0
19,41,16,8,8,0.41996306629394775,blue,8.340778594896303
19,42,16,8,8,1.6515918498704512,blue,8.469702981003154
19,43,16,8,8,195.16783588783508,blue,111.00299638591372
19,44,16,8,8,1.9428293640722574,blue,10.570177320599216
19,45,16,8,8,666.6548569899212,blue,370.3895277198294
19,46,16,8,8,533.6991877401853,blue,537.5556230284395
19,47,16,8,8,10.311591177429593,blue,10.091711892509347
19,48,16,8,8,7.121725431602499e-11,blue,0.40278058678431866
19,49,16,8,8,1.0601798803409426,blue,4.1824693039632805
19,50,16,8,8,16.073581156216115,white,1.4602370709119474
19,51,16,8,8,9.600685482680053,white,11.294804031869074
19,52,16,8,8,125.59533426425403,white,1.0
19,53,16,8,8,1.0,white,6.5923624965220275
19,54,16,8,8,99.66319866575222,white,69.22776232628495
19,55,16,8,8,111.64806242174075,white,108.81505020444074
19,56,16,8,8,10.112631234255248,white,14.655399618712181
19,57,16,8,8,8.37143596149556,white,13.433179877221466
19,58,16,8,8,291.07524875527525,white,0.25400257665346154
19,59,16,8,8,74.47906411517316,white,0.4884403930716993
19,60,16,8,8,0.0007131613115785029,white,1.0007131613115785
19,61,16,8,8,1.3613608256287697,white,1.4066588639082545
19,62,16,8,8,8.033838614391327,white,8.291847100625256
19,63,16,8,8,8.0,white,14.723167280665875
19,64,16,8,8,4.124269773702088,white,8.75770101060663
19,65,16,8,8,3.6673878116581546,white,4.667387811658155
19,66,16,8,8,9.651430755239346,white,0.4594578297835683
19,67,16,8,8,0.6095998252909711,white,6.393437557969763
19,68,16,8,8,48.14845712396292,white,42.40455459121885
19,69,16,8,8,18.18546270633399,white,19.18546270633399
19,70,16,8,8,0.9798945815973246,white,9.641368943243496
19,71,16,8,8,258.83370147806073,white,195.2395006041555
19,72,16,8,8,11.224508297001428,white,3.251580473886565
19,73,16,8,8,4.466106660055875,white,8.23866718080078
19,74,16,8,8,134.64149174868174,white,23.741763643220494
19,75,16,8,8,187.63396767147776,white,195.63396767147776
19,76,16,8,8,0.0,white,0.7239173560954759
19,77,16,8,8,272.6575999920267,white,1.2606587621834198
19,78,16,8,8,207.4501072073358,white,216.4501072073358
19,79,16,8,8,13.652564763944293,white,20.370544429194183
19,80,16,8,8,106.69511706783946,white,72.1526326259976
19,81,16,8,8,9.0,white,0.0
19,82,16,8,8,126.08343290775665,white,100.20924651139988
19,83,16,8,8,39.57887357436027,white,44.07865198765839
19,84,16,8,8,23.751408521659638,white,8.453275197617588
19,85,16,8,8,130.7257278953237,white,63.01477131856084
19,86,16,8,8,252.67124432494705,white,3.3279796540890008
19,87,16,8,8,31.490071045177665,white,14.580942800391083
19,88,16,8,8,8.894385926084182,white,9.634759048970698
19,89,16,8,8,134.775089162703,white,0.46093368409512686
19,90,16,8,8,12.987537595361818,white,9.0
19,91,16,8,8,31.691465447281246,white,7.949443617366361
19,92,16,8,8,5.030103734333267,white,6.261121296822399
19,93,16,8,8,0.7020381159868436,white,1.7020381159868436
19,94,16,8,8,0.7651562564399224,white,8.765156256439923
19,95,16,8,8,283.0668180700318,white,235.13111815370203
19,96,16,8,8,195.97126199752117,white,24.338152933182517
19,97,16,8,8,8.866401453305489,white,5.168581563561326
19,98,16,8,8,10.99097057983435,white,5.604490255178999
19,99,16,8,8,234.17485887541997,white,240.51039156655966
20,0,16,8,8,1055.3310096393216,red,724.7276566573481
20,1,16,8,8,9.0,red,0.0
20,2,16,8,8,4.835643224558338,red,8.0
20,3,16,8,8,0.001894194775429181,red,1.0001312034759855
20,4,16,8,8,1183.6132846500027,red,1191.8635096007151
20,5,16,8,8,8.0,red,11.984657991639155
20,6,16,8,8,73.3507711640045,red,9.0
20,7,16,8,8,1.0,red,1.7021580652695776
20,8,16,8,8,1055.9373286191997,red,1055.9373286191997
20,9,16,8,8,8.0,red,10.205177932097008
20,10,16,8,8,2.0710608309098393,red,1.055589257354663
20,11,16,8,8,432.9639811955315,red,3.1979158063153674
20,12,16,8,8,0.0,red,2.6796070913486347
20,13,16,8,8,0.0,red,8.549254748178397
20,14,16,8,8,9.542344190457797,red,17.542344190457797
20,15,16,8,8,9.0,red,8.620808886035983
20,16,16,8,8,9.0,red,4.302149681740889
20,17,16,8,8,12.896094943327155,red,20.059744700850747
20,18,16,8,8,12.669813319169693,red,20.898284510894243
20,19,16,8,8,8.0,red,10.840215062325633
20,20,16,8,8,0.6444951039987266,blue,8.0
20,21,16,8,8,549.9266551808262,blue,489.09900003192934
20,22,16,8,8,517.3898576267226,blue,316.3888025117994
20,23,16,8,8,1.9809288533272946,blue,10.980928853327296
20,24,16,8,8,0.26878487883180147,blue,1.0
20,25,16,8,8,0.26401581348896497,blue,9.142458560449878
20,26,16,8,8,0.0,blue,7.56059132226149
20,27,16,8,8,8.0,blue,3.645884149516562
20,28,16,8,8,665.2924582098525,blue,0.34358060433143
20,29,16,8,8,5.530126586745108,blue,0.0
20,30,16,8,8,14.11497754407748,blue,7.8347521814884855
20,31,16,8,8,8.236879174321704,blue,5.805203144201229
20,32,16,8,8,621.6145913593901,blue,4.668034727074035
20,33,16,8,8,8.519072006456412,blue,6.946736030161702
20,34,16,8,8,504.69131426473695,blue,0.2971964148812787
20,35,16,8,8,25.30957213058422,blue,32.58726584921604
20,36,16,8,8,13.440031211322747,blue,21.440031211322747
20,37,16,8,8,0.5699953136397782,blue,7.025866675572455
20,38,16,8,8,11.778766944795986,blue,18.85779285478036
20,39,16,8,8,41.34240668773314,blue,42.34240668773314
20,40,16,8,8,0.0,blue,9.0
20,41,16,8,8,0.4199492434506016,blue,8.340767378364395
20,42,16,8,8,1.6515918497815125,blue,8.46970298097786
20,43,16,8,8,188.88258487392196,blue,107.44271659876816
20,44,16,8,8,1.9426925293300261,blue,10.570040485856985
20,45,16,8,8,675.5133731329038,blue,375.309365457097
20,46,16,8,8,534.6991877401853,blue,538.5556230284395
20,47,16,8,8,10.311591175476963,blue,10.091711890787717
20,48,16,8,8,1.623678969053799e-11,blue,0.40278058678431866
20,49,16,8,8,1.0601798803409426,blue,4.1824693039632805
20,50,16,8,8,16.07232904729714,white,1.4602370709119474
20,51,16,8,8,9.600685482680035,white,11.29480403186906
20,52,16,8,8,126.59533426425403,white,1.0
20,53,16,8,8,1.0,white,6.5923624965220275
20,54,16,8,8,99.89446103672923,white,69.3811850206427
20,55,16,8,8,112.64806242174075,white,109.70906527321459
20,56,16,8,8,10.112631234253698,white,14.655399618711161
20,57,16,8,8,8.37143596149556,white,13.433179877221466
20,58,16,8,8,300.07524875527525,white,0.25400257665346154
20,59,16,8,8,73.91702269421874,white,0.4884403930716993
20,60,16,8,8,0.0003956788348182805,white,1.0003956788348183
20,61,16,8,8,1.361348767470234,white,1.4066480563851602
20,62,16,8,8,8.033838614391327,white,8.291847100625256
20,63,16,8,8,8.0,white,14.723167280665875
20,64,16,8,8,4.124269773702088,white,8.75770101060663
20,65,16,8,8,3.6673878116581546,white,4.667387811658155
20,66,16,8,8,9.651430755239346,white,0.4594578297835683
20,67,16,8,8,0.6095998252909711,white,6.393437557969763
20,68,16,8,8,47.92459055669655,white,42.24852891663095
20,69,16,8,8,17.960060293962886,white,18.960060293962886
20,70,16,8,8,0.9798945815973246,white,9.641368943243496
20,71,16,8,8,266.83370147806073,white,201.2498007309613
20,72,16,8,8,11.22450829682966,white,3.25158047384107
20,73,16,8,8,4.4661000452033575,white,8.23866718080078
20,74,16,8,8,135.64149174868174,white,23.851252653270507
20,75,16,8,8,192.31204001498574,white,200.31204001498574
20,76,16,8,8,0.0,white,0.7239173560954759
20,77,16,8,8,281.60410875024587,white,1.2606587621834198
20,78,16,8,8,212.35014223795187,white,221.35014223795187
20,79,16,8,8,13.652563652443394,white,20.370543317693283
20,80,16,8,8,107.69511706783946,white,72.77851961398599
20,81,16,8,8,9.0,white,0.0
20,82,16,8,8,127.08343290775665,white,101.00403171196398
20,83,16,8,8,39.03434673963293,white,43.53412515293105
20,84,16,8,8,23.74675532215968,white,8.453275197617588
20,85,16,8,8,131.7257278953237,white,63.43075686775574
20,86,16,8,8,260.4726796473291,white,3.3279796540890008
20,87,16,8,8,31.458145662652612,white,14.567174117769461
20,88,16,8,8,8.894385926084182,white,9.634759048970698
20,89,16,8,8,136.46376256119353,white,0.46093368409512686
20,90,16,8,8,12.98753759239279,white,9.0
20,91,16,8,8,31.644314661479967,white,7.938690569079977
20,92,16,8,8,5.030103734333267,white,6.261121296822399
20,93,16,8,8,0.7020381159868436,white,1.7020381159868436
20,94,16,8,8,0.7651562564399224,white,8.765156256439923
20,95,16,8,8,291.20410809754964,white,241.64747941677444
20,96,16,8,8,198.9153665516505,white,24.65833399537837
20,97,16,8,8,8.866401453305489,white,5.168581563561326
20,98,16,8,8,10.990970564487537,white,5.604490255178999
20,99,16,8,8,240.4399037240551,white,246.7754364151948
21,0,16,8,8,1057.010388517238,red,725.868206188078
21,1,16,8,8,9.0,red,0.0
21,2,16,8,8,4.835643224558338,red,8.0
21,3,16,8,8,0.0010123978002187783,red,1.0000701248425938
21,4,16,8,8,1192.409922430936,red,1200.6601473816484
21,5,16,8,8,8.0,red,11.984657991639155
21,6,16,8,8,65.17278480062744,red,9.0
21,7,16,8,8,1.0,red,1.7021580652695776
21,8,16,8,8,1058.537428138469,red,1058.537428138469
21,9,16,8,8,8.0,red,10.205177932097008
21,10,16,8,8,2.0710608309098393,red,1.055589257354663
21,11,16,8,8,416.3848533234993,red,3.1979158063153674
21,12,16,8,8,0.0,red,2.6796070913486347
21,13,16,8,8,0.0,red,8.549254748178397
21,14,16,8,8,9.542344190457777,red,17.542344190457776
21,15,16,8,8,9.0,red,8.620808886035983
21,16,16,8,8,9.0,red,4.302149681740889
21,17,16,8,8,12.89607238159178,red,20.059723627569923
21,18,16,8,8,12.667188990154289,red,20.89566018187884
21,19,16,8,8,8.0,red,10.840215062325633
21,20,16,8,8,0.6444951039987266,blue,8.0
21,21,16,8,8,551.5041603031775,blue,490.4761993814264
21,22,16,8,8,518.3224275318478,blue,316.9572753979613
21,23,16,8,8,1.9379122495036967,blue,10.937912249503697
21,24,16,8,8,0.18749690321614954,blue,1.0
21,25,16,8,8,0.26401450102438684,blue,9.142457852265728
21,26,16,8,8,0.0,blue,7.56059132226149
21,27,16,8,8,8.0,blue,3.645884149516562
21,28,16,8,8,673.2924582098525,blue,0.34358060433143
21,29,16,8,8,5.530126586745108,blue,0.0
21,30,16,8,8,14.114972892631936,blue,7.8347521814884855
21,31,16,8,8,8.236879174321704,blue,5.805203144201229
21,32,16,8,8,626.556710170009,blue,4.668034727074035
21,33,16,8,8,8.519072006456412,blue,6.946736030161702
21,34,16,8,8,504.69131426473695,blue,0.2971964148812787
21,35,16,8,8,25.264679413296676,blue,32.543757057412996
21,36,16,8,8,13.437040603478053,blue,21.437040603478053
21,37,16,8,8,0.5699926852493413,blue,7.025864047182019
21,38,16,8,8,11.778766942344399,blue,18.85779285265371
21,39,16,8,8,39.77822427358007,blue,40.77822427358007
21,40,16,8,8,0.0,blue,9.0
21,41,16,8,8,0.4199432949629063,blue,8.34076255147022
21,42,16,8,8,1.6515918497607567,blue,8.469702980971958
21,43,16,8,8,183.06183352792945,blue,104.14555260050244
21,44,16,8,8,1.9426261348789025,blue,10.569974091405863
21,45,16,8,8,684.3718892758864,blue,380.2292031943646
21,46,16,8,8,535.6991877401853,blue,539.5556230284395
21,47,16,8,8,10.311591174942198,blue,10.091711890316216
21,48,16,8,8,3.701927653310122e-12,blue,0.40278058678431866
21,49,16,8,8,1.0601798803409426,blue,4.1824693039632805
21,50,16,8,8,16.07157208530905,white,1.4602370709119474
21,51,16,8,8,9.600685482680033,white,11.294804031869056
21,52,16,8,8,127.59533426425403,white,1.0
21,53,16,8,8,1.0,white,6.5923624965220275
21,54,16,8,8,100.12572340770623,white,69.53460771500045
21,55,16,8,8,113.64806242174075,white,110.60308034198846
21,56,16,8,8,10.112631234253378,white,14.655399618710952
21,57,16,8,8,8.37143596149556,white,13.433179877221466
21,58,16,8,8,309.07524875527525,white,0.25400257665346154
21,59,16,8,8,73.41245484728731,white,0.4884403930716993
21,60,16,8,8,0.0002195320158024927,white,1.0002195320158025
21,61,16,8,8,1.3613431215657994,white,1.4066429960567208
21,62,16,8,8,8.033838614391327,white,8.291847100625256
21,63,16,8,8,8.0,white,14.723167280665875
21,64,16,8,8,4.124269773702088,white,8.75770101060663
21,65,16,8,8,3.6673878116581546,white,4.667387811658155
21,66,16,8,8,9.651430755239346,white,0.4594578297835683
