price,transaction,node1,node2,step
9.0,False,124,118,0
51.0,False,124,119,0
51.0,False,124,120,0
8.0,False,124,20,0
9.0,False,124,21,0
51.0,False,124,50,0
51.0,False,124,52,0
51.0,False,124,53,0
8.0,False,124,54,0
22.5,False,124,59,0
45.5,False,124,74,0
51.0,False,124,81,0
16.5,False,124,82,0
22.0,False,124,89,0
51.0,False,124,92,0
1.0,False,124,95,0
43.0,False,124,96,0
51.0,False,124,98,0
51.0,False,124,99,0
15.0,False,124,101,0
11.0,False,124,105,0
28.0,False,124,106,0
25.5,False,124,109,0
1.0,False,124,121,0
51.0,False,124,123,0
17.0,False,124,127,0
51.0,False,124,128,0
17.0,False,124,129,0
51.0,False,124,134,0
51.0,False,124,135,0
51.0,False,124,136,0
51.0,False,124,138,0
23.5,False,124,142,0
8.0,False,124,143,0
8.5,False,124,149,0
51.0,False,124,152,0
51.0,False,124,154,0
8.0,False,124,158,0
51.0,False,124,159,0
1.0,False,124,168,0
51.0,False,124,169,0
51.0,False,124,172,0
1.0,False,124,175,0
9.0,False,124,177,0
1.5,False,124,178,0
51.0,False,124,184,0
51.0,False,124,187,0
33.0,False,124,188,0
1.0,False,124,189,0
51.0,False,124,190,0
37.5,False,124,194,0
51.0,False,124,195,0
51.0,False,124,199,0
51.0,False,124,126,0
25.0,False,124,130,0
7.5,False,124,131,0
51.0,False,124,132,0
1.0,False,124,137,0
8.0,False,124,140,0
3.5,False,124,144,0
51.0,False,124,145,0
51.0,False,124,146,0
1.0,False,124,151,0
1.0,False,124,155,0
51.0,False,124,156,0
1.0,False,124,157,0
51.0,False,124,161,0
51.0,False,124,162,0
1.0,False,124,163,0
51.0,False,124,164,0
1.0,False,124,165,0
20.0,False,124,166,0
8.0,False,124,167,0
1.0,False,124,171,0
10.5,False,124,179,0
50.0,False,124,180,0
51.0,False,124,186,0
51.0,False,124,193,0
51.0,False,124,197,0
13.0,False,124,198,0
51.0,False,125,9,0
51.0,False,125,55,0
51.0,False,125,56,0
51.0,False,125,57,0
51.0,False,125,58,0
51.0,False,125,59,0
51.0,False,125,65,0
51.0,False,125,66,0
51.0,False,125,71,0
51.0,False,125,73,0
51.0,False,125,79,0
51.0,False,125,82,0
51.0,False,125,84,0
51.0,False,125,85,0
51.0,False,125,86,0
51.0,False,125,88,0
51.0,False,125,93,0
51.0,False,125,96,0
51.0,False,125,97,0
51.0,False,125,98,0
51.0,False,125,100,0
51.0,False,125,102,0
51.0,False,125,103,0
51.0,False,125,105,0
51.0,False,125,106,0
51.0,False,125,108,0
51.0,False,125,109,0
51.0,False,125,112,0
51.0,False,125,114,0
51.0,False,125,115,0
51.0,False,125,116,0
51.0,False,125,117,0
51.0,False,125,119,0
51.0,False,125,121,0
51.0,False,125,50,0
51.0,False,125,53,0
51.0,False,125,60,0
51.0,False,125,67,0
51.0,False,125,70,0
51.0,False,125,72,0
51.0,False,125,74,0
51.0,False,125,75,0
51.0,False,125,76,0
51.0,False,125,89,0
51.0,False,125,90,0
51.0,False,125,92,0
51.0,False,125,94,0
51.0,False,125,104,0
51.0,False,125,110,0
51.0,False,125,113,0
51.0,False,125,118,0
51.0,False,125,126,0
51.0,False,125,128,0
51.0,False,125,133,0
51.0,False,125,135,0
51.0,False,125,138,0
51.0,False,125,139,0
51.0,False,125,142,0
51.0,False,125,147,0
51.0,False,125,150,0
51.0,False,125,151,0
51.0,False,125,156,0
51.0,False,125,157,0
51.0,False,125,159,0
51.0,False,125,161,0
51.0,False,125,162,0
51.0,False,125,163,0
51.0,False,125,165,0
51.0,False,125,171,0
51.0,False,125,178,0
51.0,False,125,179,0
51.0,False,125,181,0
51.0,False,125,185,0
51.0,False,125,195,0
51.0,False,125,127,0
51.0,False,125,132,0
51.0,False,125,136,0
51.0,False,125,137,0
51.0,False,125,141,0
51.0,False,125,164,0
51.0,False,125,169,0
51.0,False,125,174,0
51.0,False,125,176,0
51.0,False,125,180,0
51.0,False,125,183,0
51.0,False,125,186,0
51.0,False,125,188,0
51.0,False,125,189,0
51.0,False,125,190,0
51.0,False,125,191,0
51.0,False,125,193,0
51.0,False,125,197,0
51.0,False,125,199,0
51.0,False,126,50,0
51.0,False,126,53,0
51.0,False,126,54,0
51.0,False,126,59,0
51.0,False,126,60,0
51.0,False,126,61,0
51.0,False,126,65,0
51.0,False,126,71,0
51.0,False,126,73,0
51.0,False,126,74,0
51.0,False,126,79,0
51.0,False,126,82,0
51.0,False,126,84,0
51.0,False,126,86,0
51.0,False,126,87,0
51.0,False,126,92,0
51.0,False,126,94,0
51.0,False,126,97,0
51.0,False,126,98,0
51.0,False,126,100,0
51.0,False,126,103,0
51.0,False,126,109,0
51.0,False,126,110,0
51.0,False,126,112,0
51.0,False,126,113,0
51.0,False,126,114,0
51.0,False,126,118,0
51.0,False,126,119,0
51.0,False,126,120,0
51.0,False,126,121,0
51.0,False,126,122,0
51.0,False,126,125,0
51.0,False,126,52,0
51.0,False,126,58,0
51.0,False,126,62,0
51.0,False,126,64,0
51.0,False,126,67,0
51.0,False,126,69,0
51.0,False,126,72,0
51.0,False,126,78,0
51.0,False,126,90,0
51.0,False,126,93,0
51.0,False,126,95,0
51.0,False,126,101,0
51.0,False,126,105,0
51.0,False,126,108,0
51.0,False,126,111,0
51.0,False,126,115,0
51.0,False,126,116,0
51.0,False,126,123,0
51.0,False,126,124,0
51.0,False,126,128,0
51.0,False,126,130,0
51.0,False,126,131,0
51.0,False,126,132,0
51.0,False,126,135,0
51.0,False,126,138,0
51.0,False,126,139,0
51.0,False,126,144,0
51.0,False,126,149,0
51.0,False,126,151,0
51.0,False,126,154,0
51.0,False,126,156,0
51.0,False,126,157,0
51.0,False,126,161,0
51.0,False,126,162,0
51.0,False,126,163,0
51.0,False,126,164,0
51.0,False,126,165,0
51.0,False,126,169,0
51.0,False,126,175,0
51.0,False,126,177,0
51.0,False,126,178,0
51.0,False,126,180,0
51.0,False,126,182,0
51.0,False,126,183,0
51.0,False,126,184,0
51.0,False,126,186,0
51.0,False,126,189,0
51.0,False,126,190,0
51.0,False,126,193,0
51.0,False,126,194,0
51.0,False,126,195,0
51.0,False,126,197,0
51.0,False,126,199,0
51.0,False,126,127,0
51.0,False,126,133,0
51.0,False,126,136,0
51.0,False,126,140,0
51.0,False,126,143,0
51.0,False,126,146,0
51.0,False,126,147,0
51.0,False,126,150,0
51.0,False,126,153,0
51.0,False,126,158,0
51.0,False,126,160,0
51.0,False,126,168,0
51.0,False,126,171,0
51.0,False,126,172,0
51.0,False,126,176,0
51.0,False,126,181,0
51.0,False,126,185,0
51.0,False,127,42,0
51.0,False,127,51,0
51.0,False,127,52,0
17.0,False,127,54,0
51.0,False,127,55,0
17.0,False,127,63,0
51.0,False,127,67,0
17.0,False,127,71,0
51.0,False,127,72,0
45.5,False,127,74,0
51.0,False,127,75,0
51.0,False,127,76,0
17.0,False,127,77,0
17.0,False,127,80,0
17.0,False,127,82,0
23.0,False,127,83,0
51.0,False,127,84,0
17.0,False,127,85,0
17.0,False,127,87,0
22.0,False,127,89,0
51.0,False,127,92,0
51.0,False,127,94,0
43.0,False,127,96,0
51.0,False,127,99,0
51.0,False,127,100,0
17.0,False,127,102,0
28.5,False,127,103,0
51.0,False,127,104,0
17.0,False,127,105,0
51.0,False,127,111,0
17.0,False,127,113,0
51.0,False,127,114,0
51.0,False,127,115,0
17.0,False,127,116,0
51.0,False,127,120,0
17.0,False,127,121,0
51.0,False,127,122,0
51.0,False,127,123,0
17.0,False,127,124,0
51.0,False,127,53,0
51.0,False,127,57,0
45.5,False,127,58,0
44.5,False,127,60,0
51.0,False,127,61,0
51.0,False,127,64,0
51.0,False,127,69,0
51.0,False,127,78,0
51.0,False,127,79,0
51.0,False,127,81,0
51.0,False,127,86,0
51.0,False,127,91,0
17.0,False,127,95,0
51.0,False,127,97,0
17.0,False,127,101,0
25.5,False,127,109,0
17.0,False,127,117,0
17.0,False,127,118,0
51.0,False,127,125,0
51.0,False,127,126,0
25.0,False,127,130,0
17.0,False,127,131,0
40.0,False,127,133,0
51.0,False,127,134,0
51.0,False,127,135,0
51.0,False,127,136,0
51.0,False,127,139,0
29.0,False,127,141,0
23.5,False,127,142,0
17.0,False,127,143,0
17.0,False,127,144,0
51.0,False,127,145,0
25.0,False,127,148,0
51.0,False,127,152,0
51.0,False,127,154,0
17.0,False,127,155,0
51.0,False,127,160,0
51.0,False,127,161,0
51.0,False,127,164,0
17.0,False,127,168,0
51.0,False,127,169,0
17.0,False,127,171,0
51.0,False,127,172,0
17.0,False,127,175,0
17.0,False,127,178,0
51.0,False,127,182,0
51.0,False,127,184,0
17.0,False,127,185,0
51.0,False,127,186,0
33.0,False,127,188,0
17.0,False,127,189,0
51.0,False,127,191,0
51.0,False,127,192,0
51.0,False,127,193,0
37.5,False,127,194,0
51.0,False,127,195,0
51.0,False,127,196,0
51.0,False,127,197,0
51.0,False,127,132,0
51.0,False,127,150,0
17.0,False,127,151,0
51.0,False,127,156,0
17.0,False,127,158,0
51.0,False,127,159,0
17.0,False,127,174,0
51.0,False,127,176,0
17.0,False,127,179,0
51.0,False,127,187,0
51.0,False,127,190,0
51.0,False,127,199,0
51.0,False,128,50,0
51.0,False,128,52,0
51.0,False,128,54,0
51.0,False,128,55,0
51.0,False,128,56,0
51.0,False,128,58,0
51.0,False,128,60,0
51.0,False,128,63,0
51.0,False,128,66,0
51.0,False,128,67,0
51.0,False,128,70,0
51.0,False,128,74,0
51.0,False,128,75,0
51.0,False,128,76,0
51.0,False,128,78,0
51.0,False,128,80,0
51.0,False,128,82,0
51.0,False,128,84,0
51.0,False,128,86,0
51.0,False,128,89,0
51.0,False,128,93,0
51.0,False,128,94,0
51.0,False,128,96,0
51.0,False,128,98,0
51.0,False,128,99,0
51.0,False,128,100,0
51.0,False,128,101,0
51.0,False,128,103,0
51.0,False,128,104,0
51.0,False,128,105,0
51.0,False,128,107,0
51.0,False,128,108,0
51.0,False,128,109,0
51.0,False,128,115,0
51.0,False,128,117,0
51.0,False,128,118,0
51.0,False,128,124,0
51.0,False,128,125,0
51.0,False,128,126,0
51.0,False,128,57,0
51.0,False,128,59,0
51.0,False,128,61,0
51.0,False,128,65,0
51.0,False,128,68,0
51.0,False,128,83,0
51.0,False,128,87,0
51.0,False,128,95,0
51.0,False,128,112,0
51.0,False,128,113,0
51.0,False,128,114,0
51.0,False,128,119,0
51.0,False,128,120,0
51.0,False,128,121,0
51.0,False,128,122,0
51.0,False,128,123,0
51.0,False,128,129,0
51.0,False,128,130,0
51.0,False,128,131,0
51.0,False,128,138,0
51.0,False,128,141,0
51.0,False,128,143,0
51.0,False,128,144,0
51.0,False,128,146,0
51.0,False,128,147,0
51.0,False,128,152,0
51.0,False,128,153,0
51.0,False,128,154,0
51.0,False,128,155,0
51.0,False,128,160,0
51.0,False,128,162,0
51.0,False,128,163,0
51.0,False,128,164,0
51.0,False,128,165,0
51.0,False,128,169,0
51.0,False,128,170,0
51.0,False,128,172,0
51.0,False,128,176,0
51.0,False,128,178,0
51.0,False,128,181,0
51.0,False,128,182,0
51.0,False,128,183,0
51.0,False,128,185,0
51.0,False,128,186,0
51.0,False,128,187,0
51.0,False,128,190,0
51.0,False,128,191,0
51.0,False,128,192,0
51.0,False,128,193,0
51.0,False,128,196,0
51.0,False,128,136,0
51.0,False,128,137,0
51.0,False,128,139,0
51.0,False,128,140,0
51.0,False,128,149,0
51.0,False,128,157,0
51.0,False,128,158,0
51.0,False,128,159,0
51.0,False,128,161,0
51.0,False,128,167,0
51.0,False,128,168,0
51.0,False,128,171,0
51.0,False,128,173,0
51.0,False,128,180,0
51.0,False,128,189,0
51.0,False,128,194,0
51.0,False,128,197,0
51.0,False,128,199,0
51.0,False,129,50,0
51.0,False,129,51,0
51.0,False,129,52,0
51.0,False,129,53,0
51.0,False,129,55,0
51.0,False,129,57,0
45.5,False,129,58,0
51.0,False,129,61,0
17.0,False,129,63,0
51.0,False,129,64,0
51.0,False,129,67,0
51.0,False,129,68,0
49.5,False,129,70,0
17.0,False,129,71,0
51.0,False,129,72,0
51.0,False,129,73,0
45.5,False,129,74,0
17.0,False,129,80,0
23.0,False,129,83,0
51.0,False,129,84,0
51.0,False,129,86,0
17.5,False,129,90,0
51.0,False,129,92,0
51.0,False,129,93,0
51.0,False,129,94,0
51.0,False,129,99,0
17.0,False,129,101,0
28.0,False,129,106,0
50.5,False,129,107,0
51.0,False,129,112,0
17.0,False,129,113,0
51.0,False,129,115,0
17.0,False,129,117,0
51.0,False,129,120,0
17.0,False,129,121,0
51.0,False,129,122,0
17.0,False,129,124,0
51.0,False,129,128,0
17.0,False,129,5,0
17.0,False,129,54,0
51.0,False,129,56,0
45.5,False,129,65,0
51.0,False,129,66,0
51.0,False,129,75,0
17.0,False,129,77,0
51.0,False,129,79,0
51.0,False,129,81,0
17.0,False,129,82,0
17.0,False,129,85,0
17.0,False,129,87,0
17.0,False,129,88,0
51.0,False,129,91,0
17.0,False,129,95,0
28.5,False,129,103,0
51.0,False,129,104,0
17.0,False,129,105,0
17.0,False,129,110,0
51.0,False,129,114,0
25.0,False,129,130,0
51.0,False,129,135,0
51.0,False,129,138,0
51.0,False,129,139,0
17.0,False,129,140,0
29.0,False,129,141,0
23.5,False,129,142,0
17.0,False,129,143,0
51.0,False,129,145,0
51.0,False,129,146,0
51.0,False,129,152,0
51.0,False,129,153,0
17.0,False,129,157,0
17.0,False,129,158,0
51.0,False,129,159,0
51.0,False,129,161,0
20.0,False,129,166,0
17.0,False,129,167,0
17.0,False,129,168,0
51.0,False,129,173,0
17.0,False,129,174,0
17.0,False,129,175,0
17.0,False,129,178,0
17.0,False,129,185,0
51.0,False,129,186,0
51.0,False,129,191,0
51.0,False,129,195,0
17.0,False,129,131,0
51.0,False,129,134,0
17.0,False,129,137,0
17.0,False,129,144,0
17.0,False,129,147,0
51.0,False,129,154,0
51.0,False,129,160,0
17.0,False,129,163,0
51.0,False,129,164,0
17.0,False,129,170,0
51.0,False,129,172,0
51.0,False,129,182,0
51.0,False,129,184,0
51.0,False,129,190,0
51.0,False,129,192,0
37.5,False,129,194,0
51.0,False,129,196,0
51.0,False,129,199,0
25.0,False,130,33,0
51.0,False,130,51,0
51.0,False,130,52,0
51.0,False,130,53,0
51.0,False,130,57,0
45.5,False,130,58,0
44.5,False,130,60,0
25.0,False,130,63,0
51.0,False,130,67,0
51.0,False,130,68,0
51.0,False,130,69,0
49.5,False,130,70,0
51.0,False,130,72,0
51.0,False,130,73,0
45.5,False,130,74,0
51.0,False,130,75,0
51.0,False,130,76,0
25.0,False,130,77,0
51.0,False,130,79,0
51.0,False,130,81,0
25.0,False,130,88,0
51.0,False,130,91,0
51.0,False,130,93,0
51.0,False,130,97,0
25.0,False,130,102,0
28.5,False,130,103,0
25.0,False,130,105,0
51.0,False,130,108,0
25.0,False,130,113,0
51.0,False,130,114,0
25.0,False,130,116,0
25.0,False,130,117,0
25.0,False,130,118,0
51.0,False,130,126,0
25.0,False,130,127,0
51.0,False,130,128,0
25.0,False,130,129,0
51.0,False,130,50,0
51.0,False,130,55,0
25.0,False,130,59,0
45.5,False,130,65,0
25.0,False,130,71,0
25.0,False,130,83,0
51.0,False,130,86,0
25.0,False,130,90,0
51.0,False,130,94,0
25.0,False,130,101,0
51.0,False,130,104,0
28.0,False,130,106,0
51.0,False,130,119,0
51.0,False,130,120,0
51.0,False,130,122,0
25.0,False,130,124,0
51.0,False,130,132,0
40.0,False,130,133,0
51.0,False,130,134,0
51.0,False,130,138,0
25.0,False,130,140,0
25.0,False,130,142,0
51.0,False,130,145,0
51.0,False,130,146,0
25.0,False,130,147,0
25.0,False,130,148,0
51.0,False,130,152,0
51.0,False,130,154,0
51.0,False,130,160,0
51.0,False,130,162,0
25.0,False,130,163,0
51.0,False,130,169,0
25.0,False,130,170,0
51.0,False,130,172,0
25.0,False,130,174,0
51.0,False,130,176,0
25.0,False,130,177,0
25.0,False,130,179,0
25.0,False,130,181,0
51.0,False,130,182,0
51.0,False,130,184,0
51.0,False,130,187,0
33.0,False,130,188,0
51.0,False,130,190,0
37.5,False,130,194,0
51.0,False,130,197,0
51.0,False,130,199,0
25.0,False,130,137,0
51.0,False,130,139,0
29.0,False,130,141,0
25.0,False,130,144,0
25.0,False,130,149,0
25.0,False,130,151,0
25.0,False,130,155,0
51.0,False,130,156,0
25.0,False,130,157,0
51.0,False,130,161,0
51.0,False,130,164,0
25.0,False,130,165,0
25.0,False,130,167,0
25.0,False,130,171,0
51.0,False,130,186,0
51.0,False,130,193,0
25.0,False,130,198,0
51.0,False,131,51,0
51.0,False,131,52,0
8.0,False,131,54,0
51.0,False,131,57,0
45.5,False,131,58,0
22.5,False,131,59,0
51.0,False,131,61,0
51.0,False,131,64,0
51.0,False,131,68,0
51.0,False,131,69,0
49.5,False,131,70,0
7.5,False,131,71,0
51.0,False,131,73,0
45.5,False,131,74,0
8.0,False,131,77,0
7.5,False,131,80,0
51.0,False,131,81,0
51.0,False,131,86,0
16.0,False,131,87,0
8.5,False,131,88,0
17.5,False,131,90,0
51.0,False,131,92,0
43.0,False,131,96,0
51.0,False,131,100,0
51.0,False,131,104,0
28.0,False,131,106,0
51.0,False,131,112,0
51.0,False,131,114,0
51.0,False,131,115,0
8.0,False,131,116,0
51.0,False,131,120,0
51.0,False,131,122,0
51.0,False,131,126,0
17.0,False,131,127,0
51.0,False,131,128,0
44.5,False,131,60,0
45.5,False,131,65,0
51.0,False,131,66,0
51.0,False,131,76,0
51.0,False,131,78,0
51.0,False,131,79,0
16.5,False,131,82,0
23.0,False,131,83,0
51.0,False,131,91,0
51.0,False,131,99,0
15.0,False,131,101,0
51.0,False,131,108,0
25.5,False,131,109,0
51.0,False,131,111,0
7.5,False,131,117,0
51.0,False,131,119,0
7.5,False,131,121,0
7.5,False,131,124,0
17.0,False,131,129,0
51.0,False,131,132,0
40.0,False,131,133,0
51.0,False,131,134,0
8.0,False,131,143,0
7.5,False,131,144,0
8.0,False,131,147,0
25.0,False,131,148,0
8.5,False,131,149,0
51.0,False,131,152,0
51.0,False,131,154,0
7.5,False,131,157,0
51.0,False,131,159,0
51.0,False,131,161,0
9.0,False,131,177,0
10.5,False,131,179,0
50.0,False,131,180,0
7.5,False,131,183,0
51.0,False,131,195,0
51.0,False,131,196,0
51.0,False,131,135,0
7.5,False,131,137,0
51.0,False,131,138,0
8.0,False,131,140,0
29.0,False,131,141,0
23.5,False,131,142,0
51.0,False,131,145,0
7.5,False,131,151,0
51.0,False,131,153,0
51.0,False,131,162,0
51.0,False,131,164,0
7.5,False,131,168,0
9.0,False,131,170,0
7.5,False,131,171,0
7.5,False,131,178,0
51.0,False,131,182,0
51.0,False,131,186,0
51.0,False,131,187,0
7.5,False,131,189,0
13.0,False,131,198,0
51.0,False,132,22,0
51.0,False,132,26,0
51.0,False,132,52,0
51.0,False,132,54,0
51.0,False,132,55,0
51.0,False,132,56,0
51.0,False,132,57,0
51.0,False,132,58,0
51.0,False,132,60,0
51.0,False,132,62,0
51.0,False,132,63,0
51.0,False,132,65,0
51.0,False,132,66,0
51.0,False,132,69,0
51.0,False,132,72,0
51.0,False,132,76,0
51.0,False,132,84,0
51.0,False,132,85,0
51.0,False,132,86,0
51.0,False,132,88,0
51.0,False,132,89,0
51.0,False,132,92,0
51.0,False,132,93,0
51.0,False,132,95,0
51.0,False,132,96,0
51.0,False,132,98,0
51.0,False,132,99,0
51.0,False,132,102,0
51.0,False,132,103,0
51.0,False,132,106,0
51.0,False,132,108,0
51.0,False,132,117,0
51.0,False,132,118,0
51.0,False,132,119,0
51.0,False,132,120,0
51.0,False,132,126,0
51.0,False,132,130,0
51.0,False,132,131,0
51.0,False,132,51,0
51.0,False,132,59,0
51.0,False,132,64,0
51.0,False,132,71,0
51.0,False,132,73,0
51.0,False,132,74,0
51.0,False,132,75,0
51.0,False,132,77,0
51.0,False,132,78,0
51.0,False,132,80,0
51.0,False,132,81,0
51.0,False,132,83,0
51.0,False,132,87,0
51.0,False,132,91,0
51.0,False,132,94,0
51.0,False,132,97,0
51.0,False,132,100,0
51.0,False,132,101,0
51.0,False,132,107,0
51.0,False,132,110,0
51.0,False,132,114,0
51.0,False,132,116,0
51.0,False,132,121,0
51.0,False,132,122,0
51.0,False,132,124,0
51.0,False,132,125,0
51.0,False,132,127,0
51.0,False,132,133,0
51.0,False,132,134,0
51.0,False,132,135,0
51.0,False,132,136,0
51.0,False,132,138,0
51.0,False,132,139,0
51.0,False,132,142,0
51.0,False,132,143,0
51.0,False,132,149,0
51.0,False,132,150,0
51.0,False,132,151,0
51.0,False,132,153,0
51.0,False,132,154,0
51.0,False,132,158,0
51.0,False,132,159,0
51.0,False,132,161,0
51.0,False,132,162,0
51.0,False,132,165,0
51.0,False,132,177,0
51.0,False,132,179,0
51.0,False,132,185,0
51.0,False,132,187,0
51.0,False,132,188,0
51.0,False,132,191,0
51.0,False,132,192,0
51.0,False,132,137,0
51.0,False,132,140,0
51.0,False,132,141,0
51.0,False,132,145,0
51.0,False,132,147,0
51.0,False,132,152,0
51.0,False,132,160,0
51.0,False,132,168,0
51.0,False,132,173,0
51.0,False,132,180,0
51.0,False,132,182,0
51.0,False,132,183,0
51.0,False,132,186,0
51.0,False,132,189,0
51.0,False,132,194,0
51.0,False,132,196,0
51.0,False,132,197,0
51.0,False,133,51,0
51.0,False,133,52,0
40.0,False,133,54,0
51.0,False,133,55,0
51.0,False,133,57,0
40.0,False,133,63,0
45.5,False,133,65,0
51.0,False,133,67,0
45.5,False,133,74,0
51.0,False,133,75,0
40.0,False,133,77,0
51.0,False,133,78,0
51.0,False,133,79,0
51.0,False,133,84,0
40.0,False,133,88,0
40.0,False,133,89,0
51.0,False,133,92,0
51.0,False,133,94,0
40.0,False,133,95,0
51.0,False,133,97,0
51.0,False,133,99,0
51.0,False,133,100,0
40.0,False,133,101,0
40.0,False,133,102,0
51.0,False,133,104,0
40.0,False,133,105,0
51.0,False,133,108,0
40.0,False,133,110,0
51.0,False,133,111,0
51.0,False,133,112,0
40.0,False,133,113,0
51.0,False,133,114,0
51.0,False,133,119,0
40.0,False,133,121,0
51.0,False,133,125,0
40.0,False,133,127,0
40.0,False,133,130,0
40.0,False,133,131,0
51.0,False,133,132,0
51.0,False,133,50,0
51.0,False,133,56,0
40.0,False,133,59,0
44.5,False,133,60,0
51.0,False,133,61,0
51.0,False,133,66,0
40.0,False,133,71,0
51.0,False,133,72,0
51.0,False,133,76,0
51.0,False,133,81,0
40.0,False,133,85,0
51.0,False,133,86,0
40.0,False,133,87,0
40.0,False,133,90,0
51.0,False,133,93,0
43.0,False,133,96,0
40.0,False,133,103,0
40.0,False,133,106,0
51.0,False,133,115,0
40.0,False,133,117,0
40.0,False,133,118,0
51.0,False,133,123,0
51.0,False,133,126,0
51.0,False,133,134,0
51.0,False,133,135,0
40.0,False,133,151,0
40.0,False,133,155,0
51.0,False,133,156,0
40.0,False,133,157,0
51.0,False,133,160,0
51.0,False,133,164,0
40.0,False,133,165,0
40.0,False,133,166,0
40.0,False,133,167,0
40.0,False,133,168,0
51.0,False,133,173,0
51.0,False,133,176,0
40.0,False,133,177,0
50.0,False,133,180,0
51.0,False,133,182,0
40.0,False,133,185,0
51.0,False,133,187,0
51.0,False,133,191,0
51.0,False,133,192,0
51.0,False,133,193,0
51.0,False,133,196,0
51.0,False,133,199,0
40.0,False,133,144,0
51.0,False,133,145,0
51.0,False,133,152,0
51.0,False,133,154,0
40.0,False,133,158,0
40.0,False,133,163,0
51.0,False,133,172,0
40.0,False,133,174,0
40.0,False,133,178,0
40.0,False,133,179,0
40.0,False,133,183,0
51.0,False,133,186,0
40.0,False,133,188,0
40.0,False,133,189,0
51.0,False,133,190,0
51.0,False,134,2,0
51.0,False,134,51,0
51.0,False,134,52,0
51.0,False,134,62,0
51.0,False,134,64,0
51.0,False,134,70,0
51.0,False,134,76,0
51.0,False,134,77,0
51.0,False,134,81,0
51.0,False,134,82,0
51.0,False,134,86,0
51.0,False,134,88,0
51.0,False,134,91,0
51.0,False,134,94,0
51.0,False,134,98,0
51.0,False,134,100,0
51.0,False,134,101,0
51.0,False,134,109,0
51.0,False,134,110,0
51.0,False,134,112,0
51.0,False,134,115,0
51.0,False,134,119,0
51.0,False,134,122,0
51.0,False,134,123,0
51.0,False,134,124,0
51.0,False,134,127,0
51.0,False,134,130,0
51.0,False,134,131,0
51.0,False,134,132,0
51.0,False,134,133,0
51.0,False,134,60,0
51.0,False,134,65,0
51.0,False,134,66,0
51.0,False,134,68,0
51.0,False,134,74,0
51.0,False,134,80,0
51.0,False,134,87,0
51.0,False,134,92,0
51.0,False,134,95,0
51.0,False,134,99,0
51.0,False,134,104,0
51.0,False,134,107,0
51.0,False,134,111,0
51.0,False,134,117,0
51.0,False,134,121,0
51.0,False,134,129,0
51.0,False,134,135,0
51.0,False,134,136,0
51.0,False,134,139,0
51.0,False,134,140,0
51.0,False,134,142,0
51.0,False,134,143,0
51.0,False,134,150,0
51.0,False,134,153,0
51.0,False,134,154,0
51.0,False,134,157,0
51.0,False,134,162,0
51.0,False,134,163,0
51.0,False,134,168,0
51.0,False,134,170,0
51.0,False,134,176,0
51.0,False,134,177,0
51.0,False,134,179,0
51.0,False,134,181,0
51.0,False,134,182,0
51.0,False,134,184,0
51.0,False,134,186,0
51.0,False,134,191,0
51.0,False,134,193,0
51.0,False,134,137,0
51.0,False,134,138,0
51.0,False,134,148,0
51.0,False,134,151,0
51.0,False,134,155,0
51.0,False,134,156,0
51.0,False,134,158,0
51.0,False,134,160,0
51.0,False,134,161,0
51.0,False,134,164,0
51.0,False,134,167,0
51.0,False,134,169,0
51.0,False,134,174,0
51.0,False,134,180,0
51.0,False,134,183,0
51.0,False,134,192,0
51.0,False,134,194,0
51.0,False,134,197,0
51.0,False,134,199,0
51.0,False,135,50,0
51.0,False,135,52,0
51.0,False,135,53,0
51.0,False,135,56,0
51.0,False,135,57,0
51.0,False,135,59,0
51.0,False,135,66,0
51.0,False,135,70,0
51.0,False,135,75,0
51.0,False,135,76,0
51.0,False,135,78,0
51.0,False,135,81,0
51.0,False,135,82,0
51.0,False,135,85,0
51.0,False,135,88,0
51.0,False,135,89,0
51.0,False,135,90,0
51.0,False,135,97,0
51.0,False,135,99,0
51.0,False,135,100,0
51.0,False,135,101,0
51.0,False,135,103,0
51.0,False,135,104,0
51.0,False,135,105,0
51.0,False,135,106,0
51.0,False,135,109,0
51.0,False,135,110,0
51.0,False,135,117,0
51.0,False,135,120,0
51.0,False,135,124,0
51.0,False,135,125,0
51.0,False,135,126,0
51.0,False,135,127,0
51.0,False,135,129,0
51.0,False,135,132,0
51.0,False,135,133,0
51.0,False,135,134,0
51.0,False,135,30,0
51.0,False,135,55,0
51.0,False,135,60,0
51.0,False,135,62,0
51.0,False,135,67,0
51.0,False,135,71,0
51.0,False,135,73,0
51.0,False,135,77,0
51.0,False,135,87,0
51.0,False,135,93,0
51.0,False,135,96,0
51.0,False,135,108,0
51.0,False,135,111,0
51.0,False,135,118,0
51.0,False,135,119,0
51.0,False,135,122,0
51.0,False,135,123,0
51.0,False,135,131,0
51.0,False,135,136,0
51.0,False,135,143,0
51.0,False,135,144,0
51.0,False,135,145,0
51.0,False,135,149,0
51.0,False,135,152,0
51.0,False,135,153,0
51.0,False,135,154,0
51.0,False,135,156,0
51.0,False,135,157,0
51.0,False,135,158,0
51.0,False,135,159,0
51.0,False,135,160,0
51.0,False,135,163,0
51.0,False,135,167,0
51.0,False,135,168,0
51.0,False,135,173,0
51.0,False,135,174,0
51.0,False,135,176,0
51.0,False,135,178,0
51.0,False,135,179,0
51.0,False,135,181,0
51.0,False,135,183,0
51.0,False,135,184,0
51.0,False,135,186,0
51.0,False,135,188,0
